643.774902	3.854847	0.013505	
645.351440	3.852205	0.013357	
646.927856	3.849601	0.013211	
648.504211	3.847014	0.013066	
650.080444	3.844456	0.012923	
651.656677	3.841922	0.012781	
653.232788	3.839409	0.012640	
654.808899	3.836928	0.012501	
656.384827	3.834456	0.012363	
657.960754	3.832027	0.012226	
659.536499	3.829596	0.012090	
661.112244	3.827217	0.011957	
662.687866	3.824837	0.011824	
664.263489	3.822495	0.011692	
665.838989	3.820165	0.011562	
667.414368	3.817858	0.011433	
668.989685	3.815577	0.011305	
670.564941	3.813304	0.011178	
672.140076	3.811072	0.011053	
673.715149	3.808838	0.010928	
675.290161	3.806646	0.010806	
676.865051	3.804460	0.010684	
678.439819	3.802298	0.010563	
680.014587	3.800157	0.010444	
681.589233	3.798023	0.010325	
683.163818	3.795928	0.010208	
684.738281	3.793832	0.010091	
686.312622	3.791771	0.009977	
687.886963	3.789720	0.009863	
689.461182	3.787684	0.009750	
691.035278	3.785676	0.009639	
692.609375	3.783667	0.009527	
694.183289	3.781698	0.009418	
695.757202	3.779732	0.009310	
697.330933	3.777784	0.009202	
698.904663	3.775860	0.009096	
700.478210	3.773935	0.008990	
702.051697	3.772050	0.008886	
703.625122	3.770166	0.008783	
705.198486	3.768299	0.008680	
706.771667	3.766456	0.008579	
708.344849	3.764612	0.008478	
709.917847	3.762802	0.008380	
711.490845	3.760998	0.008281	
713.063721	3.759204	0.008183	
714.636475	3.757438	0.008087	
716.209106	3.755672	0.007991	
717.781738	3.753930	0.007897	
719.354248	3.752203	0.007803	
720.926636	3.750475	0.007710	
722.498901	3.748784	0.007619	
724.071167	3.747093	0.007528	
725.643188	3.745413	0.007437	
727.215210	3.743758	0.007349	
728.787170	3.742103	0.007260	
730.359009	3.740470	0.007173	
731.930725	3.738852	0.007086	
733.502319	3.737232	0.007000	
735.073853	3.735644	0.006916	
736.645264	3.734060	0.006832	
738.216614	3.732478	0.006748	
739.787842	3.730929	0.006666	
741.359009	3.729379	0.006584	
742.929993	3.727838	0.006503	
744.500916	3.726323	0.006424	
746.071777	3.724807	0.006345	
747.642456	3.723305	0.006266	
749.213135	3.721822	0.006189	
750.783630	3.720339	0.006112	
752.354065	3.718873	0.006036	
753.924377	3.717422	0.005961	
755.494629	3.715972	0.005886	
757.064758	3.714541	0.005812	
758.634705	3.713123	0.005740	
760.204651	3.711704	0.005667	
761.774475	3.710306	0.005595	
763.344116	3.708918	0.005525	
764.913757	3.707530	0.005454	
766.483276	3.706163	0.005385	
768.052612	3.704807	0.005317	
769.621948	3.703450	0.005248	
771.191040	3.702113	0.005181	
772.760132	3.700786	0.005115	
774.329102	3.699459	0.005048	
775.897949	3.698149	0.004983	
777.466675	3.696852	0.004919	
779.035339	3.695554	0.004855	
780.603882	3.694270	0.004791	
782.172241	3.693002	0.004729	
783.740601	3.691733	0.004667	
785.308777	3.690473	0.004605	
786.876831	3.689234	0.004545	
788.444824	3.687994	0.004484	
790.012695	3.686757	0.004424	
791.580444	3.685545	0.004366	
793.148071	3.684333	0.004308	
794.715637	3.683121	0.004250	
796.283081	3.681933	0.004193	
797.850403	3.680749	0.004137	
799.417603	3.679564	0.004080	
800.984680	3.678396	0.004025	
802.551636	3.677238	0.003971	
804.118469	3.676080	0.003917	
805.685181	3.674930	0.003863	
807.251831	3.673799	0.003810	
808.818359	3.672667	0.003758	
810.384766	3.671535	0.003705	
811.951050	3.670428	0.003654	
813.517212	3.669322	0.003604	
815.083252	3.668216	0.003553	
816.649170	3.667125	0.003503	
818.214966	3.666044	0.003455	
819.780640	3.664964	0.003406	
